ts,uid,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,proto,session_state,up_linklength,up_applength,up_pkts,down_linklength,down_applength,down_pkts
1595272006,CaqU7D7BNQM8VUlQHIVH6h,10.1.199.5,33018,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,2887,885,37,1953,1787,3
1595271683,Cb576zrC9I249SOYVz5NRte,10.1.199.249,64404,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,42218,12946,542,192932,177268,290
1595272001,CjHmLPjzFJffVwlIWXdv2yj,10.1.199.248,53774,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1505,367,21,4891,4347,10
1595272032,CAcwgdCcM8dlFfdc7lPwRi3,10.1.196.27,56833,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272031,Cp9JJrbc8CE40F8zMTqW2i3,10.1.199.6,57694,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,779,289,9,630,518,2
1595272028,CVYTEPIEdkK52cZMgVphZ0b,10.1.196.27,57924,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272003,C2X4HJkDZFU58nQnLh3up8d,10.1.199.5,33768,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1019,259,14,1042,768,5
1595272008,C0mRGOnZHrq16hkmsLwHFWa,10.1.196.27,45335,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272024,CTIoRYBLiwmfJj3XaKKkBm8,10.1.199.249,41914,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1338,308,19,5304,4868,8
1595272032,C9cSN7F5rGJdWxReBAU3c17,10.1.196.27,33297,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,797,177,10,70,0,1
1595272009,CWiUNDgm1bK4eExDnGlMVtc,10.1.196.27,45600,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1470,338,18,765,559,3
1595272026,CJEivUla95olGj36QqNbs07,10.1.196.27,47887,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1425,1289,2
1595272009,CjAVNzE57JKRQ6PDAzGFR,10.1.199.248,29485,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1303,759,10,1494,1274,4
1595272032,CjWOAwqdBsG5xuwAsr1jZkg,10.1.196.27,55731,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595271716,CMq0QbNxiwG9xJdXQVPStEd,10.1.199.29,50707,74:ea:c8:28:14:01,192.168.255.185,80,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272039,CNZTywcPJQN4V3tMI1RGZW1,10.1.196.27,48550,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272008,CbobRBsMTAP8vXUErxK5f5b,10.1.199.249,52666,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272027,CBsK2H1DM81hWBs8Cl1Xfla,10.1.196.27,55834,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272010,CSF3SIw9kdS55ID09JJfRc6,10.1.196.27,42200,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272034,CYRbQkH7ZTd3ltFjhPTwTz3,10.1.196.27,60418,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,974,838,2
1595272036,CCnkfs3WiKS7aYdhYipZU82,10.1.199.6,28204,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,957,251,13,58,0,1
1595272008,CrQJ2zyo7j43KHYoNE0d33,10.1.196.27,47600,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272036,CUzPoJtHCUNdxazlnyG4QY5,10.1.199.6,65015,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,797,253,10,58,0,1
1595272010,CIzjHsLwzen4e0bYXKehUO9,10.1.196.27,37576,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272026,C8NtLe8QDBy5gEMlguSg67l,10.1.199.248,39819,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2338,336,37,1372,1098,5
1595272029,CRonXH11R9Kd0VEtw2jaot6,10.1.196.27,47608,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,742,176,9,941,805,2
1595272007,CoAoGtL0ixR5YjAaOxHyIig,10.1.196.27,58520,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1464,1328,2
1595272031,CSBUtvujcTQ241uI8Kh17Q5,10.1.199.6,1202,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,826,282,10,547,435,2
1595272038,Cdw7dls3YD54wwe6d4zCOz2,10.1.196.27,59454,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,1450,1314,2
1595272029,CLx3ThXWo7c4auw14BHICGi,10.1.196.27,55202,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,575,171,6,721,453,4
1595272037,CtwubYq8QnR4mds4ffow9U6,10.1.196.27,52113,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272037,CJKZj2hZPW06TB8rXS9M3k7,10.1.196.27,52782,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,803,183,10,70,0,1
1595272010,CWBpM0RLGrKcCtoqOEnPApa,10.1.196.27,52845,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1485,1349,2
1595272036,CJeecfF8yXs398SDuaIAdha,10.1.196.27,56630,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,632,496,2
1595272007,Cx0g4qt7n1nhWuefo15LbGb,10.1.196.27,48094,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,803,183,10,70,0,1
1595272026,Csi7L10ZR7i61yejKWb8Cd3,10.1.196.27,48630,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1316,1180,2
1595272011,CKIMQDXMD9gih83rEmQuvEj,10.1.196.27,55452,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272031,CILRyb6PpEgak8lRCXLOb66,10.1.199.6,1204,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,826,282,10,547,435,2
1595272027,CQYbIoRGoLIfeUxFouwpCM6,10.1.196.27,33776,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272026,CzhOXEd3MH33feXHcXQ0fp,10.1.196.27,39423,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,686,174,8,767,631,2
1595272032,CNwNZ2zopagiApROyWL1KB7,10.1.196.27,39422,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272036,Cod2t5MlO0OjWlpraC2lrY9,10.1.196.27,40556,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1470,1334,2
1595272029,CXcchhSNiNbfsiaHAJHm3fl,10.1.196.27,49424,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,678,166,8,827,691,2
1595272011,CFpfYcGMn1qalkrwLKYRdz1,10.1.196.27,59427,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1533,1397,2
1595272032,CV9KgBhoMFr1PP6v6hdL3p3,10.1.196.27,56008,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,579,175,6,729,461,4
1595272031,CkKygd6K0JL6SwisC1L0Y93,10.1.199.6,9120,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,941,289,12,144,32,2
1595272023,CMFs06G8cWPeM34awMFqKsg,10.1.199.6,48386,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,6295,3699,48,5910,5474,8
1595272009,C9BiGtnipvz46xgXCNricw,10.1.199.6,33105,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272013,C4YhKfP7YBAfLAP5n0NJBz6,10.1.193.36,61883,74:ea:c8:28:14:01,10.1.5.50,80,00:00:00:00:00:00,http,4,499,217,5,365,137,4
1595272034,CEnxAmEVt1M6A0qAhWMebL1,10.1.199.21,38101,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,356,18,5,688,420,4
1595272020,CZqL5i50C9uaNv2wTPF4tP1,10.1.199.6,44603,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2215,213,37,885,719,3
1595272021,CVsZzoPsmS8fAVQb1gB4KH5,10.1.199.249,2194,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1436,460,18,37269,35591,31
1595272007,CxdXxrQkA73JJDyutIutV5,10.1.196.27,45369,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,578,174,6,669,401,4
1595272022,CTycOuc4nlV5MlSz1Rksrka,10.1.193.11,1675,74:ea:c8:28:14:01,10.1.63.102,1521,00:00:00:00:00:00,unknown,3,9680,6170,65,10256,6800,64
1595272014,CI9e1TgeBwDeLYc8LTfrOyl,10.1.199.5,59334,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1432,186,23,37896,35732,40
1595272024,C787dIyhdYsawizeTvmiAkk,10.1.193.13,39808,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595272017,CSO3boMasyBqdIcEuYRBh1,10.1.199.6,62336,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272012,CEw0uPPAjPNhp39llrjmJxb,10.1.196.27,32913,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1488,1352,2
1595272010,Ce7iO9D53Kffy1EtBMxaUl5,10.1.199.5,56658,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,841,297,10,58,0,1
1595272031,Cu2ZUVWZ9vH35mGXk3AfqEi,10.1.199.6,59621,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5204,3310,35,60528,57770,51
1595272022,C2yyHcsiM7Tk6x4Tp3dxvud,10.1.199.248,49150,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,2611,231,44,756,644,2
1595272009,CjFnbFeSp0Zb3JZhpaZHcf1,10.1.196.27,35593,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,575,171,6,721,453,4
1595272030,CC650jSSRur2zBXL2UOOnYj,10.1.199.249,42046,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,843,299,10,1430,1318,2
1595272013,Cq5Low5vmb95VVMjOue0ME7,10.1.196.27,34997,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272031,CJVUEBBl3Ce5CjO5L68hh91,10.1.196.27,55200,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,184,48,2
1595272034,CahqkaSTq1w9aoKhjSIg5kc,10.1.196.27,40482,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,682,170,8,422,286,2
1595272037,CGOwoEB7LkVdfaaNcsDtb27,10.1.196.27,57311,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272026,CFgUwrKHbrrkUMMrRHB3kng,10.1.199.248,46245,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1155,125,19,3274,2784,9
1595272037,C0CBwVuF7zNf0DSkTmSaUsj,10.1.196.27,46576,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272026,Co1ELCyTEUGcX35b15ojAP8,10.1.199.249,41958,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1284,308,18,5420,4930,9
1595272029,CaMUo1pcwMqjJXtjBnlSngi,10.1.196.27,59211,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272012,CHjDnLr1s7nb5aF4ugHuuv,10.1.196.27,35287,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,684,172,8,762,626,2
1595272028,CYj7efcBshk8s4HkxxQy1W7,10.1.196.27,37877,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272007,CuDY8veFMCvjQ9Ay12vQdt2,10.1.196.27,34893,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1476,1340,2
1595272009,CEmEMBOmfW9jfAnLjnws019,10.1.199.249,54222,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272027,CvhsDH1g0Gi4r1vKCYEMBvg,10.1.196.27,54148,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,839,703,2
1595272010,CoQdN7uea7YcH7WspeZBbgh,10.1.196.27,54229,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,573,169,6,717,449,4
1595272022,CQG6VVvNoby2ZvfAjgaU0Kc,10.1.199.249,41870,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1284,308,18,5638,5148,9
1595272023,CjbAfQH6R1S5MEeP9fpMya1,10.1.196.27,44022,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272004,CmUW4HfTBvd4E5XVlhMpM3l,10.1.199.6,45132,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1856,1150,13,16623,15809,15
1595272008,CG7MwxV1RUTbXG8KGGd0krj,10.1.196.27,56242,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272011,Chglak5MI1U65UJmgxzX1of,10.1.196.27,60794,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,810,190,10,70,0,1
1595272030,CGl3dbZa0XbibatxUoGw9gb,10.1.199.6,57315,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,725,289,8,788,676,2
1595272027,C2xHd17bpRJa0J0kFL8wfxc,10.1.196.27,35159,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,576,172,6,70,0,1
1595272012,CFZtYMp3oiijOuu6dRF2xTl,10.1.196.27,44117,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,691,179,8,769,633,2
1595272023,CC91g1zFcUagEDYTEVC55Yi,10.1.196.27,46608,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,678,166,8,796,660,2
1595272008,CqUwV06JGGRiE37x1WI6QPi,10.1.196.27,54168,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,574,170,6,70,0,1
1595272035,CpynxEISQfAjpYsflSnVZY6,10.1.196.27,40642,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1506,1370,2
1595272011,CXvffeIqSAgjE6glhuPkJ8i,10.1.196.27,49767,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,691,179,8,727,591,2
1595272029,CpM1M6rPOZ1ggnTPxlvk0R7,10.1.196.27,45950,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272031,CgjHPqOC6fMhq5baXVo6al5,10.1.196.27,33157,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272022,CMZQJImdVcp4EAYxKgZv3tk,10.1.199.6,18269,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,774,284,9,1550,1330,4
1595272009,CGXZ86rLOYJaYWlRTpOOyoa,10.1.196.27,37803,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,799,179,10,70,0,1
1595272037,C8bmlJ6EzzRkUjmkECCSLZb,10.1.196.27,32876,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,691,179,8,739,603,2
1595272011,CEjc2q8IdqpiofGiDaLjtT8,10.1.196.27,45488,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,804,184,10,70,0,1
1595272028,C6vcc8YBdemivpyDzeuVVth,10.1.196.27,40480,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,1052,916,2
1595272009,CNef8UGuaHh78uwEmAJk6bj,10.1.196.27,35227,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272033,C2Mj5B7dP9X7Tslcra0aMf1,10.1.196.27,59968,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,577,173,6,725,457,4
1595272032,CN8dZlmdyxQ59mlu4JawOnj,10.1.196.27,52811,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272032,CjH4fq8C99P3oJzIPck8IQ3,10.1.196.27,38963,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272000,CLtm5uldGtb9k5WfnvwN281,10.1.199.6,57055,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1344,314,19,3275,2839,8
1595272028,CNT3VCRBqLO5cKZxk6p5vrj,10.1.196.27,59068,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272009,CFajYYHogwL9aPLXnaT1Sai,10.1.196.27,43384,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272011,CAyS714bgcVcpC0d5OkxP55,10.1.196.27,37002,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,812,676,2
1595272007,C6aRCRqOekVarRo00kN8nMd,10.1.196.27,60524,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272032,Cy87Kw7mJcN23x6HuSepLU5,10.1.196.27,39573,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272031,C8h39exS0JS7pZjLj2cEXii,10.1.196.27,58500,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272007,CysYOGFRM7CfURkbPD9hFD,10.1.196.27,36304,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272033,CzBLcFcjog2l59om42qqNx,10.1.196.27,43095,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,580,176,6,715,447,4
1595272033,CdIxTgYNYdHkybr3WcjPn61,10.1.196.27,45992,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,979,843,2
1595272040,Cb5k09tBy5odzQJq6l4ug4g,172.104.178.122,60026,74:ea:c8:28:14:01,10.1.196.21,82,00:1c:c4:97:da:e6,http,4,778,440,5,435,159,4
1595272031,C0RB0PFzGTOcFCMuMGnV9P8,10.1.196.27,56014,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272033,CRBiH9YzcVZ4QNtw0hWZAs3,10.1.196.27,51492,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272031,CWX9F2T3Z40lBFXIks8dwHd,10.1.199.6,1197,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,828,284,10,551,439,2
1595272008,CBXQDSOUO3YjRddrCkEz2Oj,10.1.196.27,54721,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1292,1156,2
1595272034,CXcXL1rXYyI66dMoXAxbGFg,10.1.196.27,52250,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272029,C5eUZ5EmtytdKnv32bNQBP,10.1.196.27,44091,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272038,Cia78wBhpgreyJGFogT1ZDg,10.1.199.6,57894,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,2378,214,40,756,644,2
1595272033,CUTa7GPiEP5b5krhYOkwtF8,10.1.199.6,1343,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1422,1040,7,1671,1451,4
1595272028,CYx9KdUWKNOi81GL4KPqQoj,10.1.199.6,64556,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,828,284,10,1553,1333,4
1595272029,CsLyB1QhsH4jjGQjMDm2Kmc,10.1.199.6,46435,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,851,253,11,112,0,2
1595272006,ChDElbX6O3r1vbKhONDUNc1,10.1.193.19,62178,74:ea:c8:28:14:01,10.1.5.50,80,00:00:00:00:00:00,http,4,430,148,5,365,137,4
1595271727,CglsmaXVMzp2bFaRnUspzci,10.1.199.36,55807,74:ea:c8:28:14:01,192.168.255.8,80,00:1b:78:be:5c:40,http,1,74,0,1,0,0,0
1595272015,CVF3LJZu2CruukzuVSLGDh,61.136.241.205,44710,74:ea:c8:28:14:01,10.1.193.21,80,e8:39:35:22:2d:fc,http,4,1685,819,13,8372,7704,10
1595272023,CiThqa6CtGeaNvOiu5o6rz,10.1.196.27,39826,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,800,180,10,70,0,1
1595272006,Cc38NR7ztVP9rFFUaPGYsYa,10.1.199.248,48219,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1541,349,22,44026,42132,35
1595272009,CgDVER7r6eljN1gb6mFHqS7,42.95.206.122,24334,74:ea:c8:28:14:01,10.1.193.19,8000,08:94:ef:1d:78:c3,http,4,206,0,3,140,0,2
1595272003,CfxVEA5pJVClsdYSC0GYpM2,10.1.199.6,50808,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1075,261,15,390,170,4
1595271999,C5uvfkSsNkqcNQSpDV3LfRb,10.1.199.5,46446,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,1996,476,28,2226,1840,7
1595272018,CJDGwMFmRJb1Lq7RJPTOnv3,10.1.199.249,41806,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1284,308,18,4400,3910,9
1595271720,CsRmuibjFvg940jGhzZPIHi,10.1.199.36,55580,74:ea:c8:28:14:01,192.168.255.8,80,00:1b:78:be:5c:40,http,1,74,0,1,0,0,0
1595272018,CidbE8laPUbfhUWuBcnXA2j,10.1.199.248,55378,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,867,323,10,9623,9133,9
1595272010,CvvTZXEfQVdM27SVI5unBe,10.1.196.27,38715,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1509,1373,2
1595272034,CIu1UJhmx3TbaUEDHMaSiL3,10.1.196.27,57962,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,742,176,9,887,751,2
1595272023,CMmE0aOAw27dDr6bmJCPPe7,10.1.196.27,36436,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272028,CfqmTDtuPtx176QSJhNIJ4a,10.1.196.27,60678,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1506,1370,2
1595271988,CrAefYJETmYklXF9qQNVb4d,10.1.199.249,36260,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2492,486,37,74482,71072,63
1595272028,CtjjNwM0M2EimzvQgtyWXo2,10.1.196.27,51043,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272010,CcL2J9EhMpBbZD4prwIs89l,10.1.196.27,54738,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1479,1343,2
1595272028,ClKqEsw5KH6lVPdJgzXS3y7,10.1.199.249,41992,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1291,315,18,5629,5139,9
1595272038,C68quITVbI6kAZPNoBkYCdj,10.1.196.27,42470,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1428,166,19,744,476,4
1595272032,Cy4cCmBzQt6gk2tm6bA6zsj,10.1.199.6,1292,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,635,361,5,637,525,2
1595272031,CnVpr38ME2Bgdf9mXUei9lh,10.1.199.6,31960,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,725,289,8,1247,1081,3
1595272003,Ci9C56Aj2qShBsqMhHLmV1h,10.1.199.5,40500,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1237,261,18,1724,1450,5
1595272016,CKgnO7vWi9z6cS6LLn6Yquk,10.1.199.249,41762,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1829,313,28,5517,5135,7
1595272017,C79rgG2Bf125Oj96xWy8nFl,10.1.199.249,41786,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1284,308,18,5466,4976,9
1595272008,CgHbJpxOFos4VyQ9guEwui6,10.1.196.27,35008,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1491,359,18,725,519,3
